mpi_procs;grid_tiles_x;grid_tiles_y;omp_threads;domain_size;n_iterations;disk_write_intensity;airflow;material_file;output_file;simulation_mode;middle_col_avg_temp;total_time;iteration_time
32;4;8;8;512;39062;50;0.001;input_data_512.h5;;par;45.5799;1.01655;2.60241e-05
32;4;8;8;512;39062;50;0.001;input_data_512.h5;/scratch/project/dd-23-135/xmihol00/460608/512x512_out_hybrid_2d_par.h5;par;45.5799;1.69838;4.34791e-05
32;4;8;8;512;39062;50;0.001;input_data_512.h5;/scratch/project/dd-23-135/xmihol00/460608/512x512_out_hybrid_2d_par.h5;par;45.5799;11.7358;0.000300439
32;4;8;8;512;39062;50;0.001;input_data_512.h5;;par;45.5799;1.96775;5.03749e-05
32;4;8;8;512;39062;50;0.001;input_data_512.h5;/scratch/project/dd-23-135/xmihol00/460608/512x512_out_hybrid_2d_par.h5;par;45.5799;2.6939;6.89648e-05
32;4;8;8;512;39062;50;0.001;input_data_512.h5;/scratch/project/dd-23-135/xmihol00/460608/512x512_out_hybrid_2d_par.h5;par;45.5799;14.4253;0.000369291
32;4;8;8;1024;19531;50;0.001;input_data_1024.h5;;par;29.2118;1.09683;5.61585e-05
32;4;8;8;1024;19531;50;0.001;input_data_1024.h5;/scratch/project/dd-23-135/xmihol00/460608/1024x1024_out_hybrid_2d_par.h5;par;29.2118;2.17571;0.000111398
32;4;8;8;1024;19531;50;0.001;input_data_1024.h5;/scratch/project/dd-23-135/xmihol00/460608/1024x1024_out_hybrid_2d_par.h5;par;29.2118;8.4238;0.000431304
32;4;8;8;1024;19531;50;0.001;input_data_1024.h5;;par;29.2118;1.61774;8.28296e-05
32;4;8;8;1024;19531;50;0.001;input_data_1024.h5;/scratch/project/dd-23-135/xmihol00/460608/1024x1024_out_hybrid_2d_par.h5;par;29.2118;2.71512;0.000139016
32;4;8;8;1024;19531;50;0.001;input_data_1024.h5;/scratch/project/dd-23-135/xmihol00/460608/1024x1024_out_hybrid_2d_par.h5;par;29.2118;8.99378;0.000460487
32;4;8;8;2048;9765;50;0.001;input_data_2048.h5;;par;23.293;1.29175;0.000132284
32;4;8;8;2048;9765;50;0.001;input_data_2048.h5;/scratch/project/dd-23-135/xmihol00/460608/2048x2048_out_hybrid_2d_par.h5;par;23.293;3.53985;0.000362503
32;4;8;8;2048;9765;50;0.001;input_data_2048.h5;/scratch/project/dd-23-135/xmihol00/460608/2048x2048_out_hybrid_2d_par.h5;par;23.293;8.05422;0.000824805
32;4;8;8;2048;9765;50;0.001;input_data_2048.h5;;par;23.293;1.54605;0.000158325
32;4;8;8;2048;9765;50;0.001;input_data_2048.h5;/scratch/project/dd-23-135/xmihol00/460608/2048x2048_out_hybrid_2d_par.h5;par;23.293;3.84473;0.000393726
32;4;8;8;2048;9765;50;0.001;input_data_2048.h5;/scratch/project/dd-23-135/xmihol00/460608/2048x2048_out_hybrid_2d_par.h5;par;23.293;16.8868;0.00172932
32;4;8;8;4096;4882;50;0.001;input_data_4096.h5;;par;21.1715;2.4867;0.000509361
32;4;8;8;4096;4882;50;0.001;input_data_4096.h5;/scratch/project/dd-23-135/xmihol00/460608/4096x4096_out_hybrid_2d_par.h5;par;21.1715;6.99227;0.00143226
32;4;8;8;4096;4882;50;0.001;input_data_4096.h5;/scratch/project/dd-23-135/xmihol00/460608/4096x4096_out_hybrid_2d_par.h5;par;21.1715;8.65225;0.00177228
32;4;8;8;4096;4882;50;0.001;input_data_4096.h5;;par;21.1715;2.72687;0.000558556
32;4;8;8;4096;4882;50;0.001;input_data_4096.h5;/scratch/project/dd-23-135/xmihol00/460608/4096x4096_out_hybrid_2d_par.h5;par;21.1715;7.32442;0.00150029
32;4;8;8;4096;4882;50;0.001;input_data_4096.h5;/scratch/project/dd-23-135/xmihol00/460608/4096x4096_out_hybrid_2d_par.h5;par;21.1715;25.558;0.00523514
