mpi_procs;grid_tiles_x;grid_tiles_y;omp_threads;domain_size;n_iterations;disk_write_intensity;airflow;material_file;output_file;simulation_mode;middle_col_avg_temp;total_time;iteration_time
16;4;4;8;2048;9765;50;0.001;input_data_2048.h5;/scratch/project/dd-23-135/xmihol00/460602/2048x2048_out_hybrid_2d_par.h5;par;23.293;23.2049;0.00237633
16;4;4;8;2048;9765;50;0.001;input_data_2048.h5;;par;23.293;1.81004;0.00018536
16;4;4;8;2048;9765;50;0.001;input_data_2048.h5;/scratch/project/dd-23-135/xmihol00/460602/2048x2048_out_hybrid_2d_par.h5;par;23.293;4.07009;0.000416804
16;4;4;8;2048;9765;50;0.001;input_data_2048.h5;/scratch/project/dd-23-135/xmihol00/460602/2048x2048_out_hybrid_2d_par.h5;par;23.293;8.11158;0.000830679
16;4;4;8;4096;4882;50;0.001;input_data_4096.h5;;par;21.1715;3.18857;0.000653127
16;4;4;8;4096;4882;50;0.001;input_data_4096.h5;/scratch/project/dd-23-135/xmihol00/460602/4096x4096_out_hybrid_2d_par.h5;par;21.1715;7.83122;0.0016041
16;4;4;8;4096;4882;50;0.001;input_data_4096.h5;/scratch/project/dd-23-135/xmihol00/460602/4096x4096_out_hybrid_2d_par.h5;par;21.1715;18.7761;0.003846
16;4;4;8;4096;4882;50;0.001;input_data_4096.h5;;par;21.1715;3.52884;0.000722826
16;4;4;8;4096;4882;50;0.001;input_data_4096.h5;/scratch/project/dd-23-135/xmihol00/460602/4096x4096_out_hybrid_2d_par.h5;par;21.1715;8.09355;0.00165783
16;4;4;8;4096;4882;50;0.001;input_data_4096.h5;/scratch/project/dd-23-135/xmihol00/460602/4096x4096_out_hybrid_2d_par.h5;par;21.1715;12.6196;0.00258493
32;4;8;8;256;78125;50;0.001;input_data_256.h5;;par;83.8104;1.60872;2.05916e-05
32;4;8;8;256;78125;50;0.001;input_data_256.h5;/scratch/project/dd-23-135/xmihol00/460602/256x256_out_hybrid_2d_par.h5;par;83.8104;1.9557;2.5033e-05
32;4;8;8;256;78125;50;0.001;input_data_256.h5;/scratch/project/dd-23-135/xmihol00/460602/256x256_out_hybrid_2d_par.h5;par;83.8104;23.1698;0.000296573
32;4;8;8;256;78125;50;0.001;input_data_256.h5;;par;83.8104;3.24836;4.1579e-05
32;4;8;8;256;78125;50;0.001;input_data_256.h5;/scratch/project/dd-23-135/xmihol00/460602/256x256_out_hybrid_2d_par.h5;par;83.8104;3.92564;5.02482e-05
32;4;8;8;256;78125;50;0.001;input_data_256.h5;/scratch/project/dd-23-135/xmihol00/460602/256x256_out_hybrid_2d_par.h5;par;83.8104;26.2012;0.000335376
32;4;8;8;512;39062;50;0.001;input_data_512.h5;;par;45.5799;0.998001;2.55492e-05
32;4;8;8;512;39062;50;0.001;input_data_512.h5;/scratch/project/dd-23-135/xmihol00/460602/512x512_out_hybrid_2d_par.h5;par;45.5799;1.69017;4.32689e-05
32;4;8;8;512;39062;50;0.001;input_data_512.h5;/scratch/project/dd-23-135/xmihol00/460602/512x512_out_hybrid_2d_par.h5;par;45.5799;12.1304;0.000310543
32;4;8;8;512;39062;50;0.001;input_data_512.h5;;par;45.5799;1.96689;5.0353e-05
32;4;8;8;512;39062;50;0.001;input_data_512.h5;/scratch/project/dd-23-135/xmihol00/460602/512x512_out_hybrid_2d_par.h5;par;45.5799;2.72093;6.96566e-05
32;4;8;8;512;39062;50;0.001;input_data_512.h5;/scratch/project/dd-23-135/xmihol00/460602/512x512_out_hybrid_2d_par.h5;par;45.5799;13.0754;0.000334735
32;4;8;8;1024;19531;50;0.001;input_data_1024.h5;;par;29.2118;1.10024;5.6333e-05
32;4;8;8;1024;19531;50;0.001;input_data_1024.h5;/scratch/project/dd-23-135/xmihol00/460602/1024x1024_out_hybrid_2d_par.h5;par;29.2118;2.19033;0.000112146
32;4;8;8;1024;19531;50;0.001;input_data_1024.h5;/scratch/project/dd-23-135/xmihol00/460602/1024x1024_out_hybrid_2d_par.h5;par;29.2118;8.62454;0.000441582
32;4;8;8;1024;19531;50;0.001;input_data_1024.h5;;par;29.2118;1.61621;8.27513e-05
32;4;8;8;1024;19531;50;0.001;input_data_1024.h5;/scratch/project/dd-23-135/xmihol00/460602/1024x1024_out_hybrid_2d_par.h5;par;29.2118;2.70695;0.000138598
32;4;8;8;1024;19531;50;0.001;input_data_1024.h5;/scratch/project/dd-23-135/xmihol00/460602/1024x1024_out_hybrid_2d_par.h5;par;29.2118;8.47492;0.000433921
32;4;8;8;2048;9765;50;0.001;input_data_2048.h5;;par;23.293;1.29035;0.00013214
32;4;8;8;2048;9765;50;0.001;input_data_2048.h5;/scratch/project/dd-23-135/xmihol00/460602/2048x2048_out_hybrid_2d_par.h5;par;23.293;3.56262;0.000364836
32;4;8;8;2048;9765;50;0.001;input_data_2048.h5;/scratch/project/dd-23-135/xmihol00/460602/2048x2048_out_hybrid_2d_par.h5;par;23.293;40.758;0.00417389
32;4;8;8;2048;9765;50;0.001;input_data_2048.h5;;par;23.293;1.55759;0.000159507
32;4;8;8;2048;9765;50;0.001;input_data_2048.h5;/scratch/project/dd-23-135/xmihol00/460602/2048x2048_out_hybrid_2d_par.h5;par;23.293;3.82303;0.000391504
32;4;8;8;2048;9765;50;0.001;input_data_2048.h5;/scratch/project/dd-23-135/xmihol00/460602/2048x2048_out_hybrid_2d_par.h5;par;23.293;12.1729;0.00124659
32;4;8;8;4096;4882;50;0.001;input_data_4096.h5;;par;21.1715;2.46544;0.000505007
32;4;8;8;4096;4882;50;0.001;input_data_4096.h5;/scratch/project/dd-23-135/xmihol00/460602/4096x4096_out_hybrid_2d_par.h5;par;21.1715;7.03864;0.00144175
32;4;8;8;4096;4882;50;0.001;input_data_4096.h5;/scratch/project/dd-23-135/xmihol00/460602/4096x4096_out_hybrid_2d_par.h5;par;21.1715;29.0223;0.00594476
32;4;8;8;4096;4882;50;0.001;input_data_4096.h5;;par;21.1715;2.73133;0.000559469
32;4;8;8;4096;4882;50;0.001;input_data_4096.h5;/scratch/project/dd-23-135/xmihol00/460602/4096x4096_out_hybrid_2d_par.h5;par;21.1715;7.23815;0.00148262
32;4;8;8;4096;4882;50;0.001;input_data_4096.h5;/scratch/project/dd-23-135/xmihol00/460602/4096x4096_out_hybrid_2d_par.h5;par;21.1715;66.7182;0.0136662
