mpi_procs;grid_tiles_x;grid_tiles_y;omp_threads;domain_size;n_iterations;disk_write_intensity;airflow;material_file;output_file;simulation_mode;middle_col_avg_temp;total_time;iteration_time
4;2;2;8;2048;9765;50;0.001;input_data_2048.h5;/scratch/project/dd-23-135/xmihol00/460239/2048x2048_out_hybrid_2d_par.h5;par;23.293;6.51493;0.000667172
4;2;2;8;2048;9765;50;0.001;input_data_2048.h5;/scratch/project/dd-23-135/xmihol00/460239/2048x2048_out_hybrid_2d_par.h5;par;23.293;9.48273;0.000971094
4;2;2;8;4096;4882;50;0.001;input_data_4096.h5;;par;21.1715;9.22703;0.00189001
4;2;2;8;4096;4882;50;0.001;input_data_4096.h5;/scratch/project/dd-23-135/xmihol00/460239/4096x4096_out_hybrid_2d_par.h5;par;21.1715;13.8376;0.00283441
4;2;2;8;4096;4882;50;0.001;input_data_4096.h5;/scratch/project/dd-23-135/xmihol00/460239/4096x4096_out_hybrid_2d_par.h5;par;21.1715;24.7094;0.00506133
4;2;2;8;4096;4882;50;0.001;input_data_4096.h5;;par;21.1715;9.77062;0.00200136
4;2;2;8;4096;4882;50;0.001;input_data_4096.h5;/scratch/project/dd-23-135/xmihol00/460239/4096x4096_out_hybrid_2d_par.h5;par;21.1715;14.2869;0.00292644
4;2;2;8;4096;4882;50;0.001;input_data_4096.h5;/scratch/project/dd-23-135/xmihol00/460239/4096x4096_out_hybrid_2d_par.h5;par;21.1715;30.144;0.00617451
16;4;4;8;256;78125;50;0.001;input_data_256.h5;;par;83.8104;1.65828;2.1226e-05
16;4;4;8;256;78125;50;0.001;input_data_256.h5;/scratch/project/dd-23-135/xmihol00/460239/256x256_out_hybrid_2d_par.h5;par;83.8104;2.22645;2.84986e-05
16;4;4;8;256;78125;50;0.001;input_data_256.h5;/scratch/project/dd-23-135/xmihol00/460239/256x256_out_hybrid_2d_par.h5;par;83.8104;18.4509;0.000236171
16;4;4;8;256;78125;50;0.001;input_data_256.h5;;par;83.8104;3.37832;4.32425e-05
16;4;4;8;256;78125;50;0.001;input_data_256.h5;/scratch/project/dd-23-135/xmihol00/460239/256x256_out_hybrid_2d_par.h5;par;83.8104;4.03932;5.17034e-05
16;4;4;8;256;78125;50;0.001;input_data_256.h5;/scratch/project/dd-23-135/xmihol00/460239/256x256_out_hybrid_2d_par.h5;par;83.8104;20.1048;0.000257342
16;4;4;8;512;39062;50;0.001;input_data_512.h5;;par;45.5799;1.35806;3.47667e-05
16;4;4;8;512;39062;50;0.001;input_data_512.h5;/scratch/project/dd-23-135/xmihol00/460239/512x512_out_hybrid_2d_par.h5;par;45.5799;1.97895;5.06617e-05
16;4;4;8;512;39062;50;0.001;input_data_512.h5;/scratch/project/dd-23-135/xmihol00/460239/512x512_out_hybrid_2d_par.h5;par;45.5799;12.0207;0.000307734
16;4;4;8;512;39062;50;0.001;input_data_512.h5;;par;45.5799;2.19836;5.62789e-05
16;4;4;8;512;39062;50;0.001;input_data_512.h5;/scratch/project/dd-23-135/xmihol00/460239/512x512_out_hybrid_2d_par.h5;par;45.5799;2.87074;7.3492e-05
16;4;4;8;512;39062;50;0.001;input_data_512.h5;/scratch/project/dd-23-135/xmihol00/460239/512x512_out_hybrid_2d_par.h5;par;45.5799;12.7123;0.000325439
16;4;4;8;1024;19531;50;0.001;input_data_1024.h5;;par;29.2118;1.17467;6.01437e-05
16;4;4;8;1024;19531;50;0.001;input_data_1024.h5;/scratch/project/dd-23-135/xmihol00/460239/1024x1024_out_hybrid_2d_par.h5;par;29.2118;2.21614;0.000113468
16;4;4;8;1024;19531;50;0.001;input_data_1024.h5;/scratch/project/dd-23-135/xmihol00/460239/1024x1024_out_hybrid_2d_par.h5;par;29.2118;10.1613;0.000520268
16;4;4;8;1024;19531;50;0.001;input_data_1024.h5;;par;29.2118;1.67873;8.59521e-05
16;4;4;8;1024;19531;50;0.001;input_data_1024.h5;/scratch/project/dd-23-135/xmihol00/460239/1024x1024_out_hybrid_2d_par.h5;par;29.2118;2.68339;0.000137391
16;4;4;8;1024;19531;50;0.001;input_data_1024.h5;/scratch/project/dd-23-135/xmihol00/460239/1024x1024_out_hybrid_2d_par.h5;par;29.2118;11.09;0.000567816
16;4;4;8;2048;9765;50;0.001;input_data_2048.h5;;par;23.293;1.77853;0.000182133
16;4;4;8;2048;9765;50;0.001;input_data_2048.h5;/scratch/project/dd-23-135/xmihol00/460239/2048x2048_out_hybrid_2d_par.h5;par;23.293;3.95781;0.000405306
16;4;4;8;2048;9765;50;0.001;input_data_2048.h5;/scratch/project/dd-23-135/xmihol00/460239/2048x2048_out_hybrid_2d_par.h5;par;23.293;9.97949;0.00102197
16;4;4;8;2048;9765;50;0.001;input_data_2048.h5;;par;23.293;2.13241;0.000218373
